inspection_id,mean_ndvi
47307,0.3224332928657532
47308,0.3740149438381195
47309,0.17628037929534912
47310,0.35273969173431396
47311,0.3391494154930115
47312,0.3569321632385254
47313,0.32503122091293335
47314,0.39896029233932495
47315,0.3597749173641205
47316,0.22043363749980927
47317,0.18745872378349304
47318,0.37890946865081787
47319,0.40696123242378235
47320,0.18732084333896637
47321,0.2717953026294708
47322,0.3156319558620453
47323,0.26283782720565796
47324,0.2509922981262207
47325,0.23655135929584503
47326,0.20448333024978638
47327,0.24632494151592255
47328,0.19148744642734528
47329,0.17821161448955536
47330,0.2534330487251282
47331,0.254582941532135
47332,0.2854463458061218
47333,0.3156481087207794
47334,0.2836624085903168
47335,0.34398847818374634
47336,0.29194021224975586
47337,0.30036163330078125
47338,0.30036261677742004
47339,0.3396090865135193
47340,0.31620824337005615
47341,0.28878089785575867
47342,0.2949084937572479
47343,0.22698087990283966
47344,0.3281116783618927
47345,0.3193102180957794
47346,0.19836659729480743
47347,0.2423027753829956
47348,0.2812252938747406
47349,0.20651639997959137
47350,0.23491843044757843
47351,0.220243901014328
47352,0.18496394157409668
47353,0.17267437279224396
47354,0.2569662928581238
47355,0.3615782856941223
47356,0.32522261142730713
47357,0.3302394151687622
47358,0.3207565248012543
47359,0.3306714594364166
47360,0.35914814472198486
47361,0.2251085489988327
47362,0.28972113132476807
47363,0.20618987083435059
47364,0.21901263296604156
47365,0.2565120458602905
47366,0.3318805694580078
47367,0.3373485803604126
47368,0.356856107711792
47369,0.32858797907829285
47370,0.3510151207447052
47371,0.39015278220176697
47372,0.34842947125434875
47373,0.26872068643569946
47374,0.24699091911315918
47375,0.30097174644470215
47376,0.3060118854045868
47377,0.2834815979003906
47378,0.1759147197008133
47379,0.2306450456380844
47380,0.2749977111816406
47381,0.3094957172870636
47382,0.2840246260166168
47383,0.328512966632843
47384,0.3225419521331787
47385,0.32747408747673035
47386,0.24186739325523376
47387,0.30464449524879456
47388,0.2808516025543213
47389,0.25373056530952454
47390,0.28525906801223755
47391,0.29512807726860046
47392,0.21049369871616364
47393,0.25892162322998047
47394,0.2803874909877777
47395,0.202377051115036
47396,0.13702788949012756
47397,0.2685905396938324
47398,0.19187888503074646
47399,0.3743736445903778
47400,0.2817140221595764
47401,0.27899107336997986
47402,0.27213191986083984
47403,0.3110675811767578
47404,0.2904769778251648
47405,0.2521398067474365
47406,0.25922369956970215
47407,0.2810944616794586
47408,0.2503325641155243
47409,0.15382535755634308
47410,0.1409260481595993
47411,0.14668788015842438
47412,0.18878401815891266
47413,0.19279040396213531
47414,0.19943611323833466
47415,0.23811210691928864
47416,0.13437996804714203
47417,0.26609015464782715
47418,0.2833082973957062
47419,0.250152051448822
47420,0.25817468762397766
47421,0.24419276416301727
47422,0.2640843093395233
47423,0.2539139688014984
47424,0.17535676062107086
47425,0.1655026078224182
47426,0.16411259770393372
47427,0.2973594069480896
47428,0.3042626678943634
47429,0.32280635833740234
47430,0.2911377549171448
47431,0.2898525297641754
47432,0.29426637291908264
47433,0.2501903176307678
47434,0.2740904688835144
47435,0.2614307701587677
47436,0.2630036175251007
47437,0.18107189238071442
47438,0.28456348180770874
47439,0.1815151870250702
47440,0.2387758195400238
47441,0.2455381602048874
47442,0.20875580608844757
47443,0.23989184200763702
47444,0.34665945172309875
47445,0.3403172492980957
47446,0.3590858280658722
47447,0.3524473011493683
47448,0.33490121364593506
47449,0.24298864603042603
47450,0.26197364926338196
47451,0.27073124051094055
47452,0.26666709780693054
47453,0.2737055718898773
47454,0.27765753865242004
47455,0.2557574212551117
47456,0.21670234203338623
47457,0.2414640486240387
47458,0.19956938922405243
47459,0.22752931714057922
47460,0.26743361353874207
47461,0.2947098910808563
47462,0.3360365033149719
47463,0.25745582580566406
47464,0.28779810667037964
47465,0.21141381561756134
47466,0.2264694720506668
47467,0.23720863461494446
47468,0.19726426899433136
47469,0.24043144285678864
47470,0.43183067440986633
47471,0.2756943702697754
47472,0.22510375082492828
47473,0.2847234606742859
47474,0.30830681324005127
47475,0.29344430565834045
47476,0.34091702103614807
47477,0.44775816798210144
47478,0.3468867838382721
47479,0.2932785451412201
47480,0.24572791159152985
47481,0.24378040432929993
47482,0.23986241221427917
47483,0.17965790629386902
47484,0.22603552043437958
47485,0.2028016895055771
47486,0.25957947969436646
47487,0.23486146330833435
47488,0.22416545450687408
47489,0.16658541560173035
47490,0.21338656544685364
47491,0.20553584396839142
47492,0.18522262573242188
47493,0.21332624554634094
47494,0.23361055552959442
47495,0.14358040690422058
47496,0.13499757647514343
47497,0.2720127999782562
47498,0.24281904101371765
47499,0.1648206114768982
47500,0.2209344059228897
47501,0.2629305422306061
47502,0.25047364830970764
47503,0.19441142678260803
47504,0.3375442922115326
47505,0.3150925636291504
47506,0.1200929507613182
47507,0.3439694941043854
47508,0.24186788499355316
47509,0.11960449814796448
47510,0.2188567966222763
47511,0.2454073429107666
47512,0.2934527099132538
47513,0.28250253200531006
47514,0.21083678305149078
47515,0.2162720412015915
47516,0.27025294303894043
47517,0.24162712693214417
47518,0.2320324331521988
47519,0.20604585111141205
47520,0.21539843082427979
47521,0.20354215800762177
47522,0.2422185093164444
47523,0.23073022067546844
47524,0.24932114779949188
47525,0.2571806013584137
47526,0.22116321325302124
47527,0.23043948411941528
47528,0.2563178539276123
47529,0.301174134016037
47530,0.30234405398368835
47531,0.28430014848709106
47532,0.22236418724060059
47533,0.18671967089176178
47534,0.17729854583740234
47535,0.23760981857776642
47536,0.23362736403942108
47537,0.24750839173793793
47538,0.286470502614975
47539,0.2592553198337555
47540,0.24355733394622803
47541,0.20836827158927917
47542,0.18620018661022186
47543,0.23453915119171143
47544,0.2157696634531021
47545,0.207309752702713
47546,0.12655100226402283
47547,0.11564651876688004
47548,0.14296242594718933
47549,0.17654164135456085
47550,0.3429817259311676
47551,0.23998142778873444
47552,0.23282772302627563
47553,0.26906824111938477
47554,0.24265585839748383
47555,0.23663118481636047
47556,0.21034175157546997
47557,0.18768344819545746
47558,0.21088357269763947
47559,0.21909590065479279
47560,0.18546178936958313
47561,0.20258890092372894
47562,0.18437039852142334
47563,0.23400455713272095
47564,0.2046210616827011
47565,0.2001904547214508
