inspection_id,mean_ndvi
20275,0.31322717666625977
20276,0.36814287304878235
20277,0.2967381775379181
20278,0.5377109050750732
20279,0.48917677998542786
20280,0.26825225353240967
20281,0.32047954201698303
20282,0.22205758094787598
20283,0.25010544061660767
20284,0.49024540185928345
20285,0.3141184151172638
20286,0.4094507098197937
20287,0.3886173665523529
20288,0.3639736473560333
20289,0.4175165593624115
20290,0.3686106503009796
20291,0.30540651082992554
20292,0.308035671710968
20293,0.1900390386581421
20294,0.24133503437042236
20295,0.3785640001296997
20296,0.25335413217544556
20297,0.31080687046051025
20298,0.26228517293930054
20299,0.4506947100162506
20300,0.49058136343955994
20301,0.3819774389266968
20302,0.4471960663795471
20303,0.22236332297325134
20304,0.2858465313911438
20305,0.2581428587436676
20306,0.4169570207595825
20307,0.43026700615882874
20308,0.47864362597465515
20309,0.48703840374946594
20310,0.406440407037735
20311,0.32904765009880066
20312,0.4064697027206421
20313,0.4059485197067261
20314,0.34248796105384827
20315,0.27078258991241455
20316,0.39920711517333984
20317,0.28380700945854187
20318,0.27248597145080566
20319,0.3375721871852875
20320,0.35583531856536865
20321,0.22291620075702667
20322,0.3420781195163727
20323,0.3612433075904846
20324,0.2655259966850281
20325,0.32875916361808777
20326,0.4105678200721741
20327,0.4576326310634613
20328,0.2083471268415451
20329,0.36053016781806946
20330,0.4131244122982025
20331,0.24140678346157074
20332,0.34904587268829346
20333,0.4677761197090149
20334,0.4218977093696594
20335,0.4218290448188782
20336,0.23045574128627777
20337,0.3846317529678345
20338,0.43450239300727844
20339,0.3113383650779724
20340,0.3020016849040985
20341,0.2414313107728958
20342,0.23645147681236267
20343,0.26608893275260925
20344,0.1926569640636444
20345,0.2708566188812256
20346,0.3679010570049286
20347,0.20117048919200897
20348,0.5833390355110168
20349,0.38419950008392334
20350,0.2785188555717468
20351,0.6438209414482117
20352,0.38862645626068115
20353,0.30772659182548523
20354,0.4864296317100525
20355,0.27474141120910645
20356,0.4996425211429596
20357,0.37333357334136963
20358,0.2977634370326996
20359,0.2647365629673004
20360,0.2538359761238098
20361,0.5929756760597229
20362,0.36695247888565063
20363,0.3362082540988922
20364,0.2989986538887024
20365,0.5121617317199707
20366,0.4674713909626007
20367,0.43135881423950195
20368,0.3098102807998657
20369,0.20521441102027893
20370,0.1917199045419693
20371,0.48295190930366516
20372,0.4930705428123474
20373,0.38974931836128235
20374,0.322287380695343
20375,0.2686210572719574
