inspection_id,mean_ndvi
60823,0.21309246122837067
60824,0.3108908534049988
60825,0.44207513332366943
60826,0.4198114275932312
60827,0.4833388328552246
60828,0.4280354380607605
60829,0.4223470985889435
60830,0.3931674361228943
60831,0.41800543665885925
60832,0.46858668327331543
60833,0.46433931589126587
60834,0.4235559403896332
60835,0.43329864740371704
60836,0.4663027226924896
60837,0.4678556025028229
60838,0.45036962628364563
60839,0.45403629541397095
60840,0.42284977436065674
60841,0.4597582519054413
60842,0.5084081292152405
60843,0.46737200021743774
60844,0.035113293677568436
60845,0.32633134722709656
60846,0.04125480726361275
60847,0.4067727029323578
60848,0.14729376137256622
60849,0.03676851466298103
60850,0.3323296010494232
60851,0.4018770456314087
60852,0.4356917440891266
60853,0.37353819608688354
60854,0.36873024702072144
60855,0.3945176303386688
60856,0.38149601221084595
60857,0.3915230333805084
60858,0.31047162413597107
60859,0.1279665231704712
60860,0.45799872279167175
60861,0.45282524824142456
60862,0.31572577357292175
60863,0.2184143215417862
60864,0.42591458559036255
60865,0.292592853307724
60866,0.3138006925582886
60867,0.3305599093437195
60868,0.3141818046569824
60869,0.38007742166519165
60870,0.3508705496788025
60871,0.29248473048210144
60872,0.3105384111404419
60873,0.3565952777862549
60874,0.31166473031044006
60875,0.19258593022823334
60876,0.17212960124015808
60877,0.15995921194553375
60878,0.21666619181632996
60879,0.22887812554836273
60880,0.25619029998779297
60881,0.29173004627227783
60882,0.16394445300102234
60883,0.30772310495376587
60884,0.3246119022369385
60885,0.29734867811203003
60886,0.31701555848121643
60887,0.28867825865745544
60888,0.3144064247608185
60889,0.3074128031730652
60890,0.24366605281829834
60891,0.20696108043193817
60892,0.14870893955230713
60893,0.3386188745498657
60894,0.33669888973236084
60895,0.36646997928619385
60896,0.3289344012737274
60897,0.33678945899009705
60898,0.33936816453933716
60899,0.31305089592933655
60900,0.31949344277381897
60901,0.30680879950523376
60902,0.3023989200592041
60903,0.24338273704051971
60904,0.3253883421421051
60905,0.22285884618759155
60906,0.28150928020477295
60907,0.28754958510398865
60908,0.2473352700471878
60909,0.2764919102191925
60910,0.2653622329235077
60911,0.30348584055900574
60912,0.30044272541999817
60913,0.3051227629184723
60914,0.319234162569046
60915,0.3139892816543579
60916,0.24222493171691895
60917,0.2694542407989502
60918,0.25094130635261536
60919,0.26348841190338135
60920,0.34257790446281433
60921,0.3402872383594513
60922,0.3905547261238098
60923,0.30902746319770813
60924,0.3370513916015625
60925,0.24284042418003082
60926,0.25604110956192017
60927,0.2720586359500885
60928,0.23488062620162964
60929,0.271923691034317
60930,0.3067914843559265
60931,0.2543350160121918
60932,0.304310142993927
60933,0.31146860122680664
60934,0.35696089267730713
60935,0.41759902238845825
60936,0.5104250311851501
60937,0.3579528033733368
60938,0.2880980968475342
60939,0.33602750301361084
60940,0.27602705359458923
60941,0.2752208709716797
60942,0.2687790095806122
60943,0.19917427003383636
60944,0.2653190791606903
60945,0.2568414807319641
60946,0.2795383632183075
60947,0.27887043356895447
60948,0.3027315139770508
60949,0.19889158010482788
60950,0.2430286854505539
60951,0.274061918258667
60952,0.2241172194480896
60953,0.2488722801208496
60954,0.28250259160995483
60955,0.17122623324394226
60956,0.16907796263694763
60957,0.3392467498779297
60958,0.28408142924308777
60959,0.1964503824710846
60960,0.25558820366859436
60961,0.30848830938339233
60962,0.302314817905426
60963,0.23590165376663208
60964,0.4340662360191345
60965,0.3372231423854828
60966,0.14721235632896423
60967,0.39866870641708374
60968,0.24855120480060577
60969,0.1427163928747177
60970,0.2555059790611267
60971,0.2846274971961975
60972,0.34444451332092285
60973,0.3213886618614197
60974,0.23921941220760345
60975,0.25367146730422974
60976,0.3361007869243622
60977,0.27893784642219543
60978,0.2683334946632385
60979,0.20491836965084076
60980,0.2527671754360199
60981,0.26035061478614807
60982,0.30999478697776794
60983,0.28302159905433655
60984,0.3036689758300781
60985,0.2962712049484253
60986,0.26511892676353455
60987,0.2681289315223694
60988,0.2991171181201935
60989,0.3480583727359772
60990,0.3522476553916931
60991,0.3346647322177887
60992,0.275108277797699
60993,0.2326977401971817
60994,0.2208465188741684
60995,0.3023252487182617
60996,0.2714526653289795
60997,0.2885565757751465
60998,0.3309920132160187
60999,0.30900901556015015
61000,0.288970023393631
61001,0.2544911801815033
61002,0.2421092391014099
61003,0.2702474892139435
61004,0.24730859696865082
61005,0.2517145872116089
61006,0.16591231524944305
61007,0.148991197347641
61008,0.21514292061328888
61009,0.20976954698562622
61010,0.4050857722759247
61011,0.24853001534938812
61012,0.2399618923664093
61013,0.27262261509895325
61014,0.26642468571662903
61015,0.29854491353034973
61016,0.27827179431915283
61017,0.25002938508987427
61018,0.24761824309825897
61019,0.2558728754520416
61020,0.22563210129737854
61021,0.2613142728805542
61022,0.24707399308681488
61023,0.28427281975746155
61024,0.25039657950401306
61025,0.24437658488750458
61026,0.24483545124530792
61027,0.23667506873607635
61028,0.24269303679466248
61029,0.2706046998500824
61030,0.2706046998500824
61031,0.19739645719528198
61032,0.284808874130249
61033,0.15942658483982086
61034,0.18885792791843414
61035,0.12441789358854294
61036,0.11594505608081818
61037,0.11573753505945206
61038,0.12745997309684753
61039,0.13199745118618011
61040,0.13534530997276306
61041,0.13725261390209198
61042,0.1338609904050827
61043,0.21471965312957764
61044,0.14728641510009766
61045,0.10722140967845917
61046,0.11811130493879318
61047,0.13948628306388855
61048,0.1665726751089096
61049,0.16000881791114807
61050,0.15424470603466034
61051,0.14843851327896118
61052,0.16350476443767548
61053,0.16849440336227417
